Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
2004-02-04,Handji Gifts& Co,Trucks and Buses,28,SO-57e05a3a,PL-7bb8394a,PO-87b6136e,True,Shipped,In Transit,INV-7991dfdd,Paid,2800.0
2004-03-11,Mini Gifts Distributors Ltd.,Trucks and Buses,48,SO-b65c1bf2,PL-424c24c2,PO-db8b2da5,True,Shipped,In Transit,INV-1690ea0e,Paid,4800.0
2004-05-05,Euro Shopping Channel,Trucks and Buses,29,SO-c3431a7e,PL-c6c5c752,PO-4c3560a0,True,Shipped,In Transit,INV-af68162e,Paid,2900.0
2004-06-15,Handji Gifts& Co,Trucks and Buses,47,SO-ffced1c4,PL-c3d6f31e,PO-50c4a5c0,True,Shipped,In Transit,INV-aa26b22e,Paid,4700.0
2004-07-20,Mini Gifts Distributors Ltd.,Trucks and Buses,43,SO-91691c4a,PL-f5f69895,PO-3c41f722,True,Shipped,In Transit,INV-03d836d2,Paid,4300.0
2004-08-19,Diecast Classics Inc.,Trucks and Buses,25,SO-9d8dbba3,PL-b49cf491,PO-dcbd289f,True,Shipped,In Transit,INV-3eb4d707,Paid,2500.0
2004-09-08,Scandinavian Gift Ideas,Trucks and Buses,48,SO-a9eafc6d,PL-add57901,PO-6ea6cff3,True,Shipped,In Transit,INV-fee17723,Paid,4800.0
2004-10-13,Marta's Replicas Co.,Trucks and Buses,24,SO-db57fdd2,PL-87f00252,PO-88eabf95,True,Shipped,In Transit,INV-953d4ce6,Paid,2400.0
2004-10-22,Canadian Gift Exchange Network,Trucks and Buses,42,SO-4c5a0d94,PL-567a0b9e,PO-569cdbf3,True,Shipped,In Transit,INV-c77fde03,Paid,4200.0
2004-11-05,Vitachrome Inc.,Trucks and Buses,31,SO-6a4c8560,PL-8343bc5b,PO-e1dac41f,True,Shipped,In Transit,INV-18ec4037,Paid,3100.0
2004-11-19,"Volvo Model Replicas, Co",Trucks and Buses,42,SO-88c92c4f,PL-be38f603,PO-81858126,False,On Hold,Not in Transit,INV-12637ffc,Unpaid,4200.0
2004-11-01,"Corrida Auto Replicas, Ltd",Trucks and Buses,37,SO-bdc4ca11,PL-17c694f3,PO-322a3c63,True,Shipped,In Transit,INV-c26a471b,Paid,3700.0
2004-12-10,Euro Shopping Channel,Trucks and Buses,41,SO-592123f3,PL-9d46a0b0,PO-aca21efe,True,Shipped,In Transit,INV-516883f9,Paid,4100.0
2005-01-23,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-0f838574,PL-24e2ccb3,PO-3c3f2f97,True,Shipped,In Transit,INV-cd797095,Paid,2000.0
2005-02-17,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-5679ae71,PL-8de122a8,PO-cfb74d6b,True,Shipped,In Transit,INV-9d8ad9f0,Paid,2000.0
2005-05-03,Euro Shopping Channel,Trucks and Buses,70,SO-2513afdb,PL-7a972b71,PO-94df5c10,True,Shipped,In Transit,INV-87809cab,Paid,7000.0
2005-05-31,La Rochelle Gifts,Trucks and Buses,49,SO-8130370f,PL-fab9f1e8,PO-fcf863c8,True,In Process,Not in Transit,INV-7a3fb26c,Unpaid,4900.0
2003-03-03,Cruz & Sons Co.,Motorcycles,35,SO-4db95ec5,PL-dc7ec18b,PO-f78ca418,True,Shipped,In Transit,INV-243c270d,Paid,2060.45
2003-05-07,Reims Collectables,Motorcycles,32,SO-bfed4fb6,PL-94f1134a,PO-e89156e4,True,Shipped,In Transit,INV-9dd9f061,Paid,2460.16
2003-07-02,Mini Gifts Distributors Ltd.,Motorcycles,29,SO-70eeffa3,PL-eddf5a57,PO-f268bcb5,True,Shipped,In Transit,INV-22924e05,Paid,1787.56
2003-08-25,Toys4GrownUps.com,Motorcycles,27,SO-4e4945a1,PL-f77fe9ee,PO-a87427cf,True,Shipped,In Transit,INV-94ed51e5,Paid,1645.65
2003-10-10,Corporate Gift Ideas Co.,Motorcycles,27,SO-f6c16a33,PL-985b58d2,PO-a5ebbf5e,True,Shipped,In Transit,INV-f2198107,Paid,2169.18
2003-11-04,"Anna's Decorations, Ltd",Motorcycles,38,SO-51836252,PL-c79d39fb,PO-3fbde190,True,Shipped,In Transit,INV-9ae96869,Paid,2816.18
2003-11-11,Daedalus Designs Imports,Motorcycles,35,SO-1cde5d51,PL-fdcb8f59,PO-b6262bda,True,Shipped,In Transit,INV-6d4cb99e,Paid,2521.05
2003-11-19,Euro Shopping Channel,Motorcycles,42,SO-be6f8055,PL-d249cf97,PO-5d1bde69,True,Shipped,In Transit,INV-3ed938d2,Paid,3199.98
2004-01-15,Auto Canal Petit,Motorcycles,21,SO-d3786e6a,PL-789f2e2c,PO-fba0fbfe,True,Shipped,In Transit,INV-6a6524d0,Paid,1338.12
2004-02-21,Daedalus Designs Imports,Motorcycles,37,SO-2dd6d666,PL-16d8a3d1,PO-ed27f49e,True,Shipped,In Transit,INV-9c55c59e,Paid,2972.58
2004-04-05,Vitachrome Inc.,Motorcycles,26,SO-32a598ac,PL-aa85c835,PO-d7fc04b9,True,Shipped,In Transit,INV-3c826103,Paid,2070.9
2004-05-26,Auto Canal Petit,Motorcycles,47,SO-3fad8ab6,PL-9b1a2a34,PO-b3c8220e,True,Shipped,In Transit,INV-a380e5e2,Paid,3092.6
2004-06-30,Gifts4AllAges.com,Motorcycles,37,SO-f217586a,PL-14aeaa91,PO-bcab5af0,True,Shipped,In Transit,INV-9ca3fb44,Paid,2408.7
2004-08-02,Online Mini Collectables,Motorcycles,46,SO-1879a0ee,PL-25331c71,PO-e2be29fd,True,Shipped,In Transit,INV-6cb809f8,Paid,3472.54
2004-08-27,Marta's Replicas Co.,Motorcycles,38,SO-11331704,PL-113c56fd,PO-cf7e8e36,True,Shipped,In Transit,INV-2da6fd87,Paid,2263.28
2004-09-30,"Toys of Finland, Co.",Motorcycles,33,SO-1d8e5afc,PL-e08d0fd8,PO-4569e438,True,Shipped,In Transit,INV-456ac928,Paid,2194.17
2004-10-15,Baane Mini Imports,Motorcycles,24,SO-056046a5,PL-dea89184,PO-7440dadd,True,Shipped,In Transit,INV-0cd629dd,Paid,1346.4
2004-11-03,Microscale Inc.,Motorcycles,31,SO-237c6ac5,PL-36619093,PO-e022e105,True,Shipped,In Transit,INV-ba91d73a,Paid,2533.63
2004-11-16,Cruz & Sons Co.,Motorcycles,42,SO-fb9f22f2,PL-fb799330,PO-a0cd0859,True,Shipped,In Transit,INV-05a4b24e,Paid,3403.26
2004-11-24,Salzburg Collectables,Motorcycles,32,SO-f54f7a2a,PL-f8c000b0,PO-86dcd840,True,Shipped,In Transit,INV-9b55539c,Paid,3200.0
2004-12-07,Euro Shopping Channel,Motorcycles,41,SO-4863b1a5,PL-f61799f1,PO-6cb07f82,True,Shipped,In Transit,INV-be81a860,Paid,2896.65
2005-01-06,Suominen Souveniers,Motorcycles,43,SO-56f466f6,PL-6c6a6948,PO-f57c6466,True,Shipped,In Transit,INV-9f3c4a45,Paid,2632.89
2005-02-03,La Rochelle Gifts,Motorcycles,20,SO-a736c872,PL-be118d6a,PO-4799162b,True,Shipped,In Transit,INV-84f817d4,Paid,2000.0
2005-03-04,Mini Gifts Distributors Ltd.,Motorcycles,35,SO-234bead5,PL-77979717,PO-8028d7e4,True,Shipped,In Transit,INV-7947b028,Paid,2279.55
2005-04-08,"UK Collectables, Ltd.",Motorcycles,27,SO-92b7341d,PL-3f99ce3e,PO-920b22bc,True,Shipped,In Transit,INV-ef7b1e66,Paid,2150.55
2003-03-18,"AV Stores, Co.",Classic Cars,43,SO-4cc3d4ff,PL-99e4c36e,PO-95f850fc,True,Shipped,In Transit,INV-df92cd40,Paid,3360.45
2003-05-21,Signal Gift Stores,Classic Cars,32,SO-016f0ba7,PL-28cd7f11,PO-75318f64,True,Shipped,In Transit,INV-8820df3c,Paid,2326.4
2003-09-11,"Anna's Decorations, Ltd",Classic Cars,21,SO-5bb4eb9b,PL-84ce6c85,PO-f5faaac8,True,Shipped,In Transit,INV-3ba0781e,Paid,1545.6
2003-10-17,Heintze Collectables,Classic Cars,20,SO-35d7de30,PL-04b1ed92,PO-6c078234,True,Shipped,In Transit,INV-3c6c934b,Paid,2000.0
2003-11-05,Gift Depot Inc.,Classic Cars,22,SO-f93d203a,PL-8feed29e,PO-9450fb7f,True,Shipped,In Transit,INV-620ab079,Paid,1639.22
2003-11-12,Mini Gifts Distributors Ltd.,Classic Cars,36,SO-52b26905,PL-a532ac17,PO-8219aa64,True,Shipped,In Transit,INV-ba564fce,Paid,2649.6
2003-11-20,Online Diecast Creations Co.,Classic Cars,46,SO-338c530f,PL-009c898d,PO-841fd5b6,True,Shipped,In Transit,INV-f9bcc005,Paid,3845.6
2003-12-02,Muscle Machine Inc,Classic Cars,47,SO-ec9d3890,PL-c4cafd03,PO-30a36612,True,Shipped,In Transit,INV-22ea56fb,Paid,4527.04
2004-01-16,Euro Shopping Channel,Classic Cars,45,SO-6035350f,PL-f9bf059f,PO-d44517b1,True,Shipped,In Transit,INV-f8db8051,Paid,3966.3
2004-03-02,"Saveley & Henriot, Co.",Classic Cars,47,SO-75f263f0,PL-d0b8a194,PO-f45f5072,True,Shipped,In Transit,INV-cbe5bb32,Paid,4142.58
2004-04-13,Mini Caravy,Classic Cars,47,SO-f8ad2207,PL-ea532940,PO-c71727f5,True,Shipped,In Transit,INV-9925411f,Paid,4441.5
2004-07-07,Muscle Machine Inc,Classic Cars,38,SO-9a7dbfd1,PL-48ef07fa,PO-0941d16b,True,Shipped,In Transit,INV-b72124f1,Paid,3315.12
2004-08-09,Euro Shopping Channel,Classic Cars,49,SO-629a3c5d,PL-c4d05538,PO-fdc3dad3,True,Shipped,In Transit,INV-daae2ffb,Paid,3918.53
2004-09-01,Handji Gifts& Co,Classic Cars,35,SO-05cd88e9,PL-329e7f4d,PO-df20c246,True,Shipped,In Transit,INV-f0cea9bc,Paid,2830.45
2003-10-06,"UK Collectables, Ltd.",Classic Cars,49,SO-283f510f,PL-75a8a06b,PO-4f52fabe,True,Shipped,In Transit,INV-1c6e106f,Paid,4900.0
2004-10-16,Euro Shopping Channel,Classic Cars,28,SO-166a07b9,PL-0fc8e4c7,PO-597f1759,True,Shipped,In Transit,INV-ff6ddedd,Paid,2620.8
2004-11-04,FunGiftIdeas.com,Classic Cars,30,SO-74b85efd,PL-8a80e44e,PO-518729a6,True,Shipped,In Transit,INV-8f92d476,Paid,2181.0
2004-11-17,"AV Stores, Co.",Classic Cars,39,SO-818fcc97,PL-61fdd6cc,PO-d0441190,True,Shipped,In Transit,INV-8bd5c817,Paid,3382.08
2004-11-29,Signal Gift Stores,Classic Cars,25,SO-f2a5fe85,PL-bc666085,PO-7b30be62,True,Shipped,In Transit,INV-dd6a328c,Paid,2500.0
2005-01-19,Mini Gifts Distributors Ltd.,Classic Cars,40,SO-b3e89fb1,PL-b32e5fc8,PO-85d5b33f,True,Shipped,In Transit,INV-7371dab6,Paid,4000.0
2005-02-16,Euro Shopping Channel,Classic Cars,36,SO-df243174,PL-a6f1f2fe,PO-16205735,True,Shipped,In Transit,INV-32da2c30,Paid,1350.0
2005-04-22,The Sharp Gifts Warehouse,Classic Cars,76,SO-5ef27959,PL-26c0172f,PO-ef815ebf,False,On Hold,Not in Transit,INV-ca64494a,Unpaid,7182.0
2005-05-29,Souveniers And Things Co.,Classic Cars,39,SO-58bf2f57,PL-690fae6b,PO-1702d778,True,In Process,Not in Transit,INV-1011ee64,Unpaid,3900.0
2003-01-31,Euro Shopping Channel,Classic Cars,44,SO-b767f96c,PL-3d88d71f,PO-926468fa,True,Shipped,In Transit,INV-a40bf709,Paid,1742.4
2003-04-01,"La Corne D'abondance, Co.",Classic Cars,24,SO-9f440d98,PL-07943435,PO-36954549,True,Shipped,In Transit,INV-d371b51d,Paid,721.44
2003-06-03,Muscle Machine Inc,Classic Cars,39,SO-c14c9590,PL-3066a4e2,PO-bdd3a605,True,Shipped,In Transit,INV-3dac61d7,Paid,1489.41
2003-08-01,Suominen Souveniers,Classic Cars,21,SO-be8190b4,PL-493f3c39,PO-18e65cd9,True,Shipped,In Transit,INV-45574528,Paid,891.03
2003-09-21,"Oulu Toy Supplies, Inc.",Classic Cars,30,SO-9b844c51,PL-3b978e09,PO-921098e8,True,Shipped,In Transit,INV-e2dc4f19,Paid,1209.3
2003-10-22,"Dragon Souveniers, Ltd.",Classic Cars,27,SO-cde427a3,PL-cbff2eaa,PO-2dfd05c4,True,Shipped,In Transit,INV-b3aa15d5,Paid,859.14
2003-11-06,"Stylish Desk Decors, Co.",Classic Cars,37,SO-62a56018,PL-060faf86,PO-16491f8d,True,Shipped,In Transit,INV-c16718b9,Paid,1151.44
2003-11-14,"Iberia Gift Imports, Corp.",Classic Cars,42,SO-ae42db0b,PL-d6870ccd,PO-88cb2cb5,True,Shipped,In Transit,INV-09340610,Paid,1336.44
2003-11-25,Mini Classics,Classic Cars,32,SO-89eb01fc,PL-0d323aa9,PO-906ab987,True,Shipped,In Transit,INV-529e8dda,Paid,905.28
2003-12-09,Diecast Collectables,Classic Cars,42,SO-db9a6bd6,PL-c420f3d0,PO-191b78b3,True,Shipped,In Transit,INV-0de6ce3f,Paid,1247.4
2004-02-10,Signal Collectibles Ltd.,Classic Cars,21,SO-da160311,PL-e30ca215,PO-0b2ccdfb,True,Shipped,In Transit,INV-9b1d1169,Paid,846.51
2004-03-11,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-7cc0087e,PL-b0c9fe2e,PO-a1fe0864,True,Shipped,In Transit,INV-9b6f4bed,Paid,1085.04
2004-05-05,Euro Shopping Channel,Classic Cars,49,SO-3ca6c31d,PL-ec4a79a0,PO-94147c28,True,Shipped,In Transit,INV-4c7e1ede,Paid,1767.43
2004-06-15,Handji Gifts& Co,Classic Cars,31,SO-8cb87813,PL-467e2c63,PO-c4007391,True,Shipped,In Transit,INV-1c727cd5,Paid,1030.44
2004-07-20,Mini Gifts Distributors Ltd.,Classic Cars,38,SO-29f15b8e,PL-051292ca,PO-0e65dff7,True,Shipped,In Transit,INV-5dbb66ba,Paid,1585.36
2004-08-19,Diecast Classics Inc.,Classic Cars,20,SO-bc565e75,PL-36dd3452,PO-5f493e3a,True,Shipped,In Transit,INV-34714a29,Paid,813.2
2004-09-08,Land of Toys Inc.,Classic Cars,39,SO-78ff0e3f,PL-4e273048,PO-fe3fdf32,True,Shipped,In Transit,INV-5282680b,Paid,1172.34
2004-10-13,Marta's Replicas Co.,Classic Cars,48,SO-7ac0b910,PL-17889422,PO-bbd50247,True,Shipped,In Transit,INV-2c1c9fe0,Paid,1510.56
2004-10-22,Heintze Collectables,Classic Cars,39,SO-956f780f,PL-f7eb7698,PO-5f8aa6a4,True,Shipped,In Transit,INV-d3684bc0,Paid,1448.07
2004-11-05,Vitachrome Inc.,Classic Cars,30,SO-860805d8,PL-3d3e28a9,PO-a2fee7df,True,Shipped,In Transit,INV-155d735e,Paid,3000.0
2004-11-19,Mini Gifts Distributors Ltd.,Classic Cars,33,SO-64da6d2c,PL-961b0765,PO-12b150af,True,Shipped,In Transit,INV-70ce9488,Paid,1225.29
2004-12-01,Muscle Machine Inc,Classic Cars,36,SO-922731b5,PL-5378ca8f,PO-bc16a0e7,True,Shipped,In Transit,INV-4d17b0a0,Paid,1336.68
2004-12-10,Euro Shopping Channel,Classic Cars,36,SO-0cc4ba66,PL-b2a58566,PO-bf4a2781,True,Shipped,In Transit,INV-8b39baf0,Paid,2985.84
2005-01-23,Mini Gifts Distributors Ltd.,Classic Cars,45,SO-f6ed5868,PL-f53f18a0,PO-c0ca4b3b,True,Shipped,In Transit,INV-bda7f924,Paid,4500.0
2005-02-22,Euro Shopping Channel,Classic Cars,40,SO-54c1926f,PL-617d44cb,PO-8d6c4048,True,Shipped,In Transit,INV-6af9b44d,Paid,4000.0
2005-03-15,Euro Shopping Channel,Classic Cars,46,SO-23633c1f,PL-80fb94d1,PO-b8d58f7a,True,Shipped,In Transit,INV-8d8e2f9b,Paid,1789.4
2005-05-03,Euro Shopping Channel,Classic Cars,30,SO-46f8da7e,PL-69921ab6,PO-be9d8e5c,True,Shipped,In Transit,INV-ff8c8b40,Paid,1082.1
2005-05-31,La Rochelle Gifts,Classic Cars,31,SO-d3672428,PL-d2b5b06f,PO-97f9fa96,True,In Process,Not in Transit,INV-d212938b,Unpaid,1030.44
2003-02-17,Rovelli Gifts,Planes,49,SO-1ac16bc3,PL-c2ea1ebc,PO-02297a58,True,Shipped,In Transit,INV-fc66defd,Paid,3659.32
2003-04-28,Salzburg Collectables,Planes,41,SO-b6ebb300,PL-0b367159,PO-8819a052,True,Shipped,In Transit,INV-2a901460,Paid,2443.6
2003-06-16,Gift Ideas Corp.,Planes,35,SO-5e03ecc5,PL-3530b556,PO-9d63bcd0,True,Shipped,In Transit,INV-a0dab31e,Paid,2349.9
2003-08-10,Mini Creations Ltd.,Planes,27,SO-de067917,PL-d35dfe3c,PO-58b4d956,True,Shipped,In Transit,INV-ac021f86,Paid,1646.19
2003-10-06,"Toys of Finland, Co.",Planes,23,SO-ae5e7faa,PL-77f2fd83,PO-1eaf3fcd,True,Shipped,In Transit,INV-dd0161b3,Paid,1670.26
2003-10-23,Scandinavian Gift Ideas,Planes,21,SO-ba24c5dc,PL-4d5b54ce,PO-9f207292,True,Cancelled,Not in Transit,INV-473321fd,Unpaid,1467.48
2003-11-08,Alpha Cognac,Planes,34,SO-8053a11f,PL-f2207095,PO-f9c10062,True,Shipped,In Transit,INV-5b2adb81,Paid,2748.56
2003-11-14,"Double Decker Gift Stores, Ltd",Planes,22,SO-4fb1f5c0,PL-760878ef,PO-c220f18c,True,Shipped,In Transit,INV-e7bb4184,Paid,1522.4
2003-11-27,Cruz & Sons Co.,Planes,48,SO-5930947d,PL-f36f4110,PO-f72cd284,True,Shipped,In Transit,INV-07f47eb0,Paid,3255.36
2004-01-09,"Men 'R' US Retailers, Ltd.",Planes,43,SO-c1cef0d8,PL-627f555f,PO-852bca97,True,Shipped,In Transit,INV-bf888120,Paid,3535.03
2004-02-19,Collectable Mini Designs Co.,Planes,32,SO-c7e81171,PL-b7448ab9,PO-e480d169,True,Shipped,In Transit,INV-3f2445d5,Paid,2608.96
2004-05-08,Cambridge Collectables Co.,Planes,20,SO-2a023d42,PL-2c67c29d,PO-48aec6d3,True,Shipped,In Transit,INV-5da61f07,Paid,1356.4
2004-06-24,Euro Shopping Channel,Planes,24,SO-7c6578c8,PL-fc074b6a,PO-317f781d,True,Cancelled,Not in Transit,INV-86e78c10,Unpaid,1611.36
2004-07-21,Collectables For Less Inc.,Planes,40,SO-2c81452f,PL-40acc77a,PO-76cefa0e,True,Shipped,In Transit,INV-f39d8105,Paid,2603.2
2004-08-21,"Norway Gifts By Mail, Co.",Planes,30,SO-26a3b47c,PL-da545f00,PO-010c1fb9,True,Shipped,In Transit,INV-125da3cf,Paid,2219.7
2004-09-15,"Bavarian Collectables Imports, Co.",Planes,21,SO-0170a88f,PL-1143c7b7,PO-993bc821,True,Shipped,In Transit,INV-4041d7d1,Paid,1496.25
2004-10-14,"Classic Gift Ideas, Inc",Planes,25,SO-7a53b635,PL-3ee5f918,PO-824ddb4a,True,Shipped,In Transit,INV-3a84b193,Paid,1884.0
2004-11-01,giftsbymail.co.uk,Planes,34,SO-8622b46f,PL-38582e87,PO-309c0489,True,Shipped,In Transit,INV-f8ef33b3,Paid,2166.14
2004-11-12,Rovelli Gifts,Planes,48,SO-6c242ed1,PL-ff776d5b,PO-5a9bd662,True,Shipped,In Transit,INV-e23714a3,Paid,2828.16
2004-11-23,"Tokyo Collectables, Ltd",Planes,55,SO-611bfbfa,PL-06007993,PO-ca1c169e,True,Shipped,In Transit,INV-e826d4e7,Paid,5500.0
2004-12-03,"Stylish Desk Decors, Co.",Planes,25,SO-02216d91,PL-3e44f299,PO-6434fe4c,True,Shipped,In Transit,INV-bf3aaa44,Paid,1867.0
2005-01-31,"Oulu Toy Supplies, Inc.",Planes,38,SO-83aa7cb7,PL-f4a04daf,PO-33d85081,True,Shipped,In Transit,INV-7942538b,Paid,2676.72
2005-03-01,Euro Shopping Channel,Planes,39,SO-c34814ec,PL-6ced1797,PO-fed2f762,True,Resolved,Delivered,INV-735d28f2,Paid,2182.44
2005-03-30,Reims Collectables,Planes,28,SO-d8425178,PL-6bf2301b,PO-c83b8488,True,Shipped,In Transit,INV-727a3ef4,Paid,1611.4
2005-04-01,The Sharp Gifts Warehouse,Planes,24,SO-ac4f1cde,PL-b7c03201,PO-54527db2,True,Shipped,In Transit,INV-8c56df83,Paid,1479.84
2005-05-09,"Australian Collectables, Ltd",Planes,21,SO-416b6b9e,PL-d9303dfa,PO-6ee7fd14,True,Disputed,Not in Transit,INV-e756088b,Unpaid,1424.22
2003-03-18,"AV Stores, Co.",Classic Cars,46,SO-cd0d3c0f,PL-149f52c5,PO-9e5ec673,True,Shipped,In Transit,INV-569fa7e7,Paid,4600.0
2003-05-21,Signal Gift Stores,Classic Cars,25,SO-dba4cac6,PL-f4b4ed44,PO-40f09c41,True,Shipped,In Transit,INV-81e4abbf,Paid,2348.75
2003-09-11,"Anna's Decorations, Ltd",Classic Cars,34,SO-d791dce8,PL-6a515be9,PO-ffa0faab,True,Shipped,In Transit,INV-563df155,Paid,3400.0
2003-10-17,Heintze Collectables,Classic Cars,25,SO-17401460,PL-c94b0a16,PO-b9f7aaaf,True,Shipped,In Transit,INV-ea32a0d1,Paid,2500.0
2003-11-05,Rovelli Gifts,Classic Cars,23,SO-307f2191,PL-8b50c135,PO-cbda21e4,True,Shipped,In Transit,INV-7de36d05,Paid,2300.0
2003-11-12,Mini Gifts Distributors Ltd.,Classic Cars,20,SO-359bfaca,PL-b62ab535,PO-72b669e6,True,Shipped,In Transit,INV-aebe4620,Paid,2000.0
2003-11-20,Online Diecast Creations Co.,Classic Cars,23,SO-763b6f17,PL-286f0728,PO-5fcbe137,True,Shipped,In Transit,INV-ab5dae1e,Paid,2300.0
2003-12-02,Muscle Machine Inc,Classic Cars,42,SO-4cfd2431,PL-09a48257,PO-a98cafe1,True,Shipped,In Transit,INV-e1f09d20,Paid,4200.0
2004-01-22,"Double Decker Gift Stores, Ltd",Classic Cars,27,SO-72de0e41,PL-2e0d6a04,PO-0a59a0b9,True,Shipped,In Transit,INV-bc7418ee,Paid,2700.0
2004-03-02,"Saveley & Henriot, Co.",Classic Cars,33,SO-e0c3e169,PL-ba0f6458,PO-61f23c3a,True,Shipped,In Transit,INV-5551ad2c,Paid,3300.0
2004-04-13,Mini Caravy,Classic Cars,28,SO-c450a097,PL-5598d2c7,PO-0436fd2e,True,Shipped,In Transit,INV-93f71436,Paid,2762.2
2004-07-07,Muscle Machine Inc,Classic Cars,43,SO-b364ca8c,PL-1a11f242,PO-290bd868,True,Shipped,In Transit,INV-4723bf13,Paid,4300.0
2004-08-09,Euro Shopping Channel,Classic Cars,48,SO-67b52b27,PL-68a33de7,PO-d305fbaf,True,Shipped,In Transit,INV-95d3f0aa,Paid,4800.0
2004-09-01,Handji Gifts& Co,Classic Cars,48,SO-14dc1629,PL-2c95069b,PO-d7606fd1,True,Shipped,In Transit,INV-ada94d8d,Paid,4800.0
2003-10-06,"UK Collectables, Ltd.",Classic Cars,45,SO-caf14119,PL-3fe2c5c7,PO-481bdda9,True,Shipped,In Transit,INV-4518d192,Paid,4500.0
2004-10-16,Euro Shopping Channel,Classic Cars,43,SO-96f377f3,PL-1fb9b371,PO-49bd0623,True,Shipped,In Transit,INV-ce4446dd,Paid,4300.0
2004-11-17,"AV Stores, Co.",Classic Cars,44,SO-fdd998f0,PL-6656ccfa,PO-317b96f3,True,Shipped,In Transit,INV-98033547,Paid,1859.44
2004-11-29,Signal Gift Stores,Classic Cars,24,SO-787eb4ae,PL-9ef4e972,PO-679cc89b,True,Shipped,In Transit,INV-ff3003b7,Paid,2093.76
2005-01-19,Mini Gifts Distributors Ltd.,Classic Cars,31,SO-5caa602e,PL-3c72b5a3,PO-961533f9,True,Shipped,In Transit,INV-b707da75,Paid,3100.0
2005-02-16,Euro Shopping Channel,Classic Cars,44,SO-50312569,PL-e8ad2994,PO-9ff342cf,True,Shipped,In Transit,INV-5715bb24,Paid,1596.76
2005-04-22,The Sharp Gifts Warehouse,Classic Cars,59,SO-0edf42aa,PL-143b86da,PO-0b04c587,False,On Hold,Not in Transit,INV-0d74eae1,Unpaid,5820.35
2005-05-29,Souveniers And Things Co.,Classic Cars,55,SO-8f4e22dd,PL-342052e2,PO-9399fb8e,True,In Process,Not in Transit,INV-bc700332,Unpaid,5296.5
2003-03-10,Motor Mint Distributors Inc.,Classic Cars,29,SO-12b1c468,PL-51cf900d,PO-0c714c61,True,Shipped,In Transit,INV-dc42ef7a,Paid,930.9
2003-05-08,Marseille Mini Autos,Classic Cars,39,SO-472f3a82,PL-2e92f445,PO-2c7faa1f,True,Shipped,In Transit,INV-89d1f5ef,Paid,1207.44
2003-07-02,Mini Gifts Distributors Ltd.,Classic Cars,20,SO-714e0481,PL-5d0135d0,PO-101654d1,True,Shipped,In Transit,INV-aad7ce37,Paid,717.4
2003-09-05,Collectables For Less Inc.,Classic Cars,25,SO-3a448927,PL-6c269ba3,PO-840bce92,True,Shipped,In Transit,INV-505f32c6,Paid,1066.75
2003-10-11,"Men 'R' US Retailers, Ltd.",Classic Cars,42,SO-93b7bc00,PL-1d2a892d,PO-d94aad86,True,Shipped,In Transit,INV-d3349b4d,Paid,1554.0
2003-11-05,Quebec Home Shopping Network,Classic Cars,36,SO-42b3e037,PL-0335ae89,PO-93ce363f,True,Shipped,In Transit,INV-d884e304,Paid,1277.64
2003-11-12,Herkku Gifts,Classic Cars,37,SO-e13b33b0,PL-50ce3a89,PO-491b3460,True,Shipped,In Transit,INV-0553f186,Paid,1578.79
2003-11-20,Online Diecast Creations Co.,Classic Cars,30,SO-a2548022,PL-f89ec9e5,PO-92ffdf4c,True,Shipped,In Transit,INV-12349c70,Paid,917.7
2003-12-02,Euro Shopping Channel,Classic Cars,21,SO-0f99b3ed,PL-1685c270,PO-c4edbc5e,True,Shipped,In Transit,INV-23837621,Paid,777.0
2004-01-16,Euro Shopping Channel,Classic Cars,34,SO-69b1d5da,PL-1338748b,PO-1cdbe34e,True,Shipped,In Transit,INV-a016e72a,Paid,1476.28
2004-02-22,"Vida Sport, Ltd",Classic Cars,42,SO-66836f8c,PL-2d41e738,PO-79e21b45,True,Shipped,In Transit,INV-8436eaa6,Paid,1538.46
2004-04-12,"Oulu Toy Supplies, Inc.",Classic Cars,20,SO-47f52876,PL-c8f75ba8,PO-7e6504d9,True,Shipped,In Transit,INV-90d734b8,Paid,891.2
2004-06-01,"UK Collectables, Ltd.",Classic Cars,40,SO-225d0ced,PL-ffeffac8,PO-872739d9,True,Cancelled,Not in Transit,INV-e632731a,Unpaid,1706.8
2004-07-06,L'ordine Souveniers,Classic Cars,34,SO-55f42770,PL-14602754,PO-c5833117,True,Shipped,In Transit,INV-e2b846bf,Paid,1373.6
2004-08-06,Signal Gift Stores,Classic Cars,31,SO-e2749ad5,PL-7bf3d1fb,PO-f9661582,True,Shipped,In Transit,INV-069f8a64,Paid,1205.59
2004-08-30,"Vida Sport, Ltd",Classic Cars,36,SO-14d3382c,PL-e28979af,PO-59628078,True,Shipped,In Transit,INV-d3864acf,Paid,1427.4
2003-10-05,"Norway Gifts By Mail, Co.",Classic Cars,48,SO-3f41ed61,PL-230c3818,PO-71ed8cae,True,Shipped,In Transit,INV-43b168ca,Paid,1649.28
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,33,SO-1c27799b,PL-a4c2f83d,PO-6e216ccc,True,Shipped,In Transit,INV-89e2af13,Paid,1383.03
